id,sender_phone,is_business,spam_report_count,about_text,is_verified_biz,body,spoofed_sender,label
phish-5178,923054000000.0,0.0,129.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-3210,923054000000.0,0.0,87.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-1140,923079000000.0,1.0,157.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-8001,923030000000.0,1.0,83.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-2217,923025000000.0,1.0,62.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-5623,923056000000.0,1.0,133.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-7293,923088000000.0,1.0,188.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-9599,923046000000.0,1.0,77.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-9184,923030000000.0,1.0,98.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-2663,923015000000.0,0.0,180.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-3801,923043000000.0,0.0,67.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-7562,923057000000.0,0.0,147.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-3216,923059000000.0,0.0,66.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-8478,923091000000.0,0.0,200.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-5164,923079000000.0,0.0,80.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-9012,923039000000.0,1.0,77.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-9243,923061000000.0,0.0,171.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-7605,923054000000.0,1.0,176.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-3060,923062000000.0,1.0,176.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-2725,923081000000.0,1.0,184.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-8979,923019000000.0,1.0,69.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-8663,923084000000.0,0.0,101.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-9783,923082000000.0,1.0,81.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-8060,923095000000.0,1.0,69.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-1270,923061000000.0,1.0,89.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-4465,923051000000.0,0.0,102.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-9151,923059000000.0,1.0,171.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-4842,923029000000.0,1.0,149.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-3203,923097000000.0,0.0,127.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-6920,923083000000.0,1.0,197.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-7016,923058000000.0,0.0,107.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-2179,923054000000.0,0.0,166.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-1812,923094000000.0,1.0,161.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-3466,923066000000.0,0.0,55.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-8623,923091000000.0,0.0,140.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-9389,923058000000.0,0.0,170.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-4144,923045000000.0,0.0,108.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-6807,923069000000.0,1.0,80.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-1998,923099000000.0,0.0,68.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-1245,923040000000.0,0.0,155.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-9230,923050000000.0,0.0,81.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-9898,923075000000.0,0.0,66.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-3972,923013000000.0,1.0,160.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-1287,923022000000.0,0.0,62.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-8363,923019000000.0,1.0,133.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-8484,923092000000.0,1.0,79.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-9962,923071000000.0,0.0,193.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-1126,923098000000.0,1.0,76.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-4430,923067000000.0,0.0,196.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-1090,923090000000.0,1.0,116.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-1633,923089000000.0,1.0,168.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-3070,923052000000.0,1.0,69.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-5223,923025000000.0,1.0,88.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-7898,923091000000.0,1.0,197.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-9046,923065000000.0,1.0,69.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-6634,923036000000.0,0.0,101.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-5715,923054000000.0,0.0,81.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-4210,923035000000.0,1.0,86.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-6584,923012000000.0,1.0,168.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-1756,923072000000.0,0.0,113.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-8281,923066000000.0,1.0,53.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-4049,923012000000.0,0.0,102.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-8097,923011000000.0,1.0,176.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-2282,923085000000.0,0.0,148.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-2615,923084000000.0,0.0,95.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-2829,923042000000.0,0.0,143.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-2818,923076000000.0,0.0,152.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-7095,923085000000.0,0.0,177.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-9495,923025000000.0,0.0,54.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-9247,923078000000.0,0.0,95.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-8308,923051000000.0,1.0,186.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-8719,923049000000.0,1.0,107.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-1093,923080000000.0,0.0,87.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-4174,923055000000.0,1.0,132.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-2625,923061000000.0,0.0,87.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-8738,923016000000.0,1.0,88.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-9449,923036000000.0,1.0,189.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-1470,923015000000.0,1.0,77.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-9688,923016000000.0,0.0,195.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-5929,923014000000.0,0.0,149.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-2703,923030000000.0,0.0,97.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-5063,923021000000.0,0.0,75.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-5618,923021000000.0,1.0,135.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-2279,923050000000.0,0.0,92.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-7358,923050000000.0,1.0,78.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
phish-1964,923090000000.0,0.0,143.0,Utility Bill,0.0,"Your electricity bill is unpaid, account will be disconnected. Pay: http://wapda-bill.com",security-alert@gateway.com,phishing
phish-5671,923019000000.0,0.0,166.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-1880,923089000000.0,1.0,198.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-1226,923052000000.0,0.0,121.0,Subscription Alert,0.0,Your subscription will expire today. Renew here: http://bit.ly/secure-renew,security-alert@gateway.com,phishing
phish-2008,923044000000.0,0.0,160.0,Courier Service,0.0,Urgent: Your parcel is held at customs. Pay duty: http://parcel-track.xyz,security-alert@gateway.com,phishing
phish-9565,923080000000.0,0.0,114.0,Govt Grant,0.0,"Claim your Govt. relief fund of Rs.25,000 now: http://relief-gov.pk",security-alert@gateway.com,phishing
phish-8853,923075000000.0,0.0,185.0,Security Alert,0.0,Suspicious login attempt from Brazil. Secure your account: http://login-verify.com,security-alert@gateway.com,phishing
